"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1861971713564848177","Thu Nov 28 03:13:44 +0000 2024","0","Period pain kalini lain macam yaaa. Started the pain since last 2 weeks. And then this morning sampai tak larat nak bangun dari katil. Terus amek MSR ","1861971713564848177","","","in","Malaysia","0","0","0","https://x.com/SyaChetak_/status/1861971713564848177","877817797388140545","SyaChetak_"
"1861971707923468544","Thu Nov 28 03:13:43 +0000 2024","0","Usually bila takde exam mmg takkn belajar betul2 lah kan... dgn sebab 'alaaa takde exam'. Imagine math form 3 pun tak mantap bawa g form 4 form 5 nk spm. Tak terkial² hidup nk cover balik. Yg triple stress siapa ya cikgu ","1861971707923468544","","","in","127home","0","0","0","https://x.com/MrsNurul7/status/1861971707923468544","1374282901416603651","MrsNurul7"
"1861971700973515129","Thu Nov 28 03:13:41 +0000 2024","0","「ananの表紙の人がホモだった」でいいじゃないですか。","1861971700973515129","","","ja","日本　","0","0","0","https://x.com/shiomi_tak45530/status/1861971700973515129","1655500974000312320","shiomi_tak45530"
"1861827687213367405","Thu Nov 28 03:13:41 +0000 2024","0","@siasatpk 27 نومبر، وہ دن کہ اس کے بعد سے پاکستان تبدیل ھوگیا۔ اب جب تک ان فوجی درندوں سے ملک کو پاک نہیں کر لیتے چین نہیں لیں گے۔کون ریاست؟ کیسی ریاست؟ یہ قتل عام ناجائز غیر قانونی حکمرں فوج نے کیا ھے کسی ریاست نے نہیں","1861971700197290278","","siasatpk","ur","","0","0","0","https://x.com/takatak1186/status/1861971700197290278","1787928245192589312","takatak1186"
"1861971693243138464","Thu Nov 28 03:13:40 +0000 2024","0","إنتر ميلان نيوكاسل يونايتد أي زد ألكمار فينورد تفينتي ڪۆد خضم مباشر ▬خيؤط▬الزعفران▬ ← AA75","1861971693243138464","","","ar","Croatia","0","0","0","https://x.com/HeatherTho21349/status/1861971693243138464","1754799632146718720","HeatherTho21349"
"1859706298209796159","Thu Nov 28 03:13:38 +0000 2024","0","@MaciejWoskowicz @certec159408 @JanHartman1 To na pewno ja czekam na przyjście Mesjasza Jednak do tego czasu i tak należy robić wszystko aby było tak jak mówisz. Błogosławieni pokój czyniący ","1861971687748624845","","MaciejWoskowicz","pl","","0","0","0","https://x.com/PaniDubito/status/1861971687748624845","735808205775900672","PaniDubito"
"1861964392675557714","Thu Nov 28 03:13:38 +0000 2024","0","@HilalAsyraf tak sabar ","1861971684758286364","","HilalAsyraf","in","Kuala Lumpur ","0","0","0","https://x.com/pesananbuku/status/1861971684758286364","1861301984583917573","pesananbuku"
"1861741789545451750","Thu Nov 28 03:13:37 +0000 2024","0","@omuraboat ボートレース大村ʕ ᴥ ʔ","1861971681901760914","","omuraboat","ja","","0","0","0","https://x.com/178__tak/status/1861971681901760914","832938229884006400","178__tak"
"1861755184285979011","Thu Nov 28 03:13:34 +0000 2024","0","@fajarnugros Goblok wkwkwkwkwk","1861971671420391435","","fajarnugros","in","","0","0","0","https://x.com/JakartanDe/status/1861971671420391435","1859066064778457089","JakartanDe"
"1861971567493730797","Thu Nov 28 03:13:10 +0000 2024","0","Masakraaaa. Myślałam że dłużej mi zejdzie jazda rowerem a tak to cała przemokłam (bo oczywiście musi padać deszcz) I godzinę muszę na przystanku siedzieć XD Ale wyjście o późniejszej godzinie nie wchodziło w grę bo ja mam takie jazdy w głowie że coś się wydarzy i się","1861971567493730797","","","pl","velaris","0","1","0","https://x.com/velariscitybook/status/1861971567493730797","1705521694658457600","velariscitybook"
"1861858577570304123","Thu Nov 28 03:13:10 +0000 2024","0","@RizwanGhilzai 27 نومبر، وہ دن کہ اس کے بعد سے پاکستان تبدیل ھوگیا۔ اب جب تک ان فوجی درندوں سے ملک کو پاک نہیں کر لیتے چین نہیں لیں گے۔کون ریاست؟ کیسی ریاست؟ یہ قتل عام ناجائز غیر قانونی حکمرں فوج نے کیا ھے کسی ریاست نے نہیں","1861971567355240485","","RizwanGhilzai","ur","","0","0","0","https://x.com/takatak1186/status/1861971567355240485","1787928245192589312","takatak1186"
"1861625172106846619","Thu Nov 28 03:13:09 +0000 2024","1","@minminmin88888 議長はデスティニープランの仕組みとやり方がちょっと強引だっただけで一応あの世界から戦争を無くそうとは考えてましたからね〜だからこそ映画でキラが悩み苦しんでいた訳ですし。","1861971566952947738","","minminmin88888","ja","","0","0","0","https://x.com/TAKAsub0123/status/1861971566952947738","1779041719650340864","TAKAsub0123"
"1861971565057114286","Thu Nov 28 03:13:09 +0000 2024","0","【TAKUMIサイトがリニューアルしました】 情報量が増えて、よりお客様の知りたい情報を ご提供できるようになっております。 ぜひご覧ください","1861971565057114286","","","ja","","0","1","0","https://x.com/InitiasTak46103/status/1861971565057114286","1801458387848499200","InitiasTak46103"
"1861971564583149607","Thu Nov 28 03:13:09 +0000 2024","0","これ学生の時、映画館で観ながらゲラゲラ笑った記憶がある。大らかな時代。","1861971564583149607","","","ja","熊本の西","0","0","0","https://x.com/tak_kodama1968/status/1861971564583149607","1619444292992512000","tak_kodama1968"
"1861688191679635608","Thu Nov 28 03:13:08 +0000 2024","0","@jawafess Woi udah woi rame amat gue ngatain warga jateng goblok krn gue jg org jateng dan emg bodo dari dulu sekarang aja pd ogah2an milih banteng lah dr tahun 2000 an pada kemana bolak balik banteng menang tp sengsara masih dipilih aja-","1861971559658971306","","saya_kan_bakso","in","Bumijawa, Indonesia","0","1","0","https://x.com/saya_kan_bakso/status/1861971559658971306","1438048381029339136","saya_kan_bakso"
"1861971558518194426","Thu Nov 28 03:13:07 +0000 2024","2","'Tak ada negara di dunia ini bincang soal keperluan teknikal keselamatan secara umum #BHnasional Perdana Menteri Datuk Seri Anwar Ibrahim anggap tidak wajar isu pembelian senjata dan keistimewaan helikopter untuk ATM dibahaskan Jawatankuasa Parlimen https://t.co/KIzTgvc9EW","1861971558518194426","","","in","Malaysia","0","1","0","https://x.com/bharianmy/status/1861971558518194426","63070483","bharianmy"
"1861971553690513496","Thu Nov 28 03:13:06 +0000 2024","3"," Tak payah cacappp cute la kamu dik the real merajuk tengok tingkap. https://t.co/d0EV9JwmNc","1861971553690513496","https://pbs.twimg.com/amplify_video_thumb/1861971482768969728/img/w2hEr7VsBP0I3IgR.jpg","","in","Kuala Pilah","1","1","4","https://x.com/bckupacc99/status/1861971553690513496","1447509451632566273","bckupacc99"
"1861971553174642927","Thu Nov 28 03:13:06 +0000 2024","0","Temptingnya nak beli buku banyak-banyak! Banyak sangat dah dalam cart ni. Salah satu sebab tak boleh berhenti kerja sebab nak beli buku! Ni antara nikmat yang aku bersyukur sangat. Benda yang mampu milik bagi manfaat &amp; kepuasan.","1861971553174642927","","","in","Pandan Jaya, KL","0","0","0","https://x.com/Nana_NshSkn/status/1861971553174642927","321283848","Nana_NshSkn"
"1861971547944329725","Thu Nov 28 03:13:05 +0000 2024","0","Hindi Community Video Making Contest Hello Hindi community! Hum iss baar laa rahe hai ek amazing video contest jissme aapko apni ionet ki suru se avi tak ki journey explain karna hai. I For more information join our discord server- https://t.co/jgBNTaiItn #IOArmy https://t.co/bFjpL4twZ6","1861971547944329725","https://pbs.twimg.com/media/GdcNPMnasAAsSVx.jpg","","en","","0","0","0","https://x.com/ionethindi/status/1861971547944329725","1829514512506220544","ionethindi"
"1861971544278515825","Thu Nov 28 03:13:04 +0000 2024","0","Jelek banget twitter light mode","1861971544278515825","","","da","behind the heaven","0","0","0","https://x.com/kud4pusing/status/1861971544278515825","1732354172241014784","kud4pusing"
"1861971535806046286","Thu Nov 28 03:13:02 +0000 2024","1","...netijen kalah cepat dengan polisi hingga harus kehilangan bukti yg tak sempat beredar di medsos..","1861971535806046286","","","in","Twitterland is not a diary!","0","0","1","https://x.com/M4ngU5il/status/1861971535806046286","388798201","M4ngU5il"
"1861971491203743758","Thu Nov 28 03:13:00 +0000 2024","0","trs gue bilang bisa gak yang sopan jangan kurang ajar pelan pelan aja bisa gak gausa diburu2in trs dia tetep cengengesan ngomong harus professional dong ini kan olahraga ya gausa mikir mesum KEK????? COK YG ADA ELU YG MESUM GOBLOK","1861971528310809054","","obegaard","in","sometimes 📖","0","1","0","https://x.com/obegaard/status/1861971528310809054","1787366940878802944","obegaard"
"1861971526108492194","Thu Nov 28 03:13:00 +0000 2024","15","本日11/28発売 #アンジュルム ショップオリジナル衣装商品！ 3連フォトリーフ 巾着 フィギュアスタンドキーホルダー（FSK） A5クリアファイル3枚セット かっこいいアンジュルムをたっぷり堪能できます！どれもお見逃しなく！ https://t.co/CzVrMwYEpF","1861971526108492194","https://pbs.twimg.com/media/GdZfsAJasAAtkbt.jpg","","ja","東京都千代田区外神田6-14-2 サカイ末広ビル6階","0","0","5","https://x.com/hello_shop_tak/status/1861971526108492194","1313667716","hello_shop_tak"
"1861971522040287428","Thu Nov 28 03:12:59 +0000 2024","0","SAYANG KUCING ITU SAMA KEK ANAK SENDIRI WALAUPUN UDAH DI KASIH KE TANTE AKUU SEDIH WAKKK RETAK HATI ANE KEK GAGAL JAGA ANAK SENDIRI . EH IYAA AKU UMUR 17 TAHUN NANTI TAK DI KIRA PUNYA ANAK SENDIRI BENERAN","1861971523793461360","","markeuchani","in","Kota Palembang","0","0","0","https://x.com/markeuchani/status/1861971523793461360","1274299580121677825","markeuchani"
"1861971517694697533","Thu Nov 28 03:12:58 +0000 2024","0","27 نومبر، وہ دن کہ اس کے بعد سے پاکستان تبدیل ھوگیا۔ اب جب تک ان فوجی درندوں سے ملک کو پاک نہیں کر لیتے چین نہیں لیں گے۔کون ریاست؟ کیسی ریاست؟ یہ قتل عام ناجائز غیر قانونی حکمرں فوج نے کیا ھے کسی ریاست نے نہیں","1861971517694697533","","","ur","","0","0","0","https://x.com/takatak1186/status/1861971517694697533","1787928245192589312","takatak1186"
"1861971514196971687","Thu Nov 28 03:12:57 +0000 2024","0","Ya nek ga goblok angka judinya ga setinggi itu wkwkw itu duit serangan fajar ya paling wes entek nggo depo. :))))","1861971514196971687","","","in","ꦤꦶꦫꦪ​ꦝꦫ","0","0","0","https://x.com/biolahitam/status/1861971514196971687","83886633","biolahitam"
"1861817783924957329","Thu Nov 28 03:12:57 +0000 2024","0","@Anak__Ogi Goblok","1861971513983078824","","Anak__Ogi","in","Pati, Indonesia","0","0","0","https://x.com/andriiistwnn_/status/1861971513983078824","1300413778450808832","andriiistwnn_"
"1861971497763635710","Thu Nov 28 03:12:55 +0000 2024","0","なんだろう、TRUMPシリーズの1番の醍醐味だけ綺麗に削り取って上澄みだけ持ってきたってかんじの作品やったわ。","1861971504227115381","","tan_TAK_tam","ja","日本","0","1","0","https://x.com/tan_TAK_tam/status/1861971504227115381","990378962843975680","tan_TAK_tam"
"1861971503895675096","Thu Nov 28 03:12:54 +0000 2024","0","Pagi udah makan pisang ijo dari @takdiurus .. isi pisangnya banyak dan bubur sumsumnya lembut bgt. Sesuai sama harganya. Mohon maap klo fotonya jelek. Maklum hp kentang. Kapan PO lagi Paw? https://t.co/QPToKHUKXa","1861971503895675096","https://pbs.twimg.com/media/GdcNM2jbAAASU8J.jpg","","in","anfield","0","1","0","https://x.com/OmekTheReds/status/1861971503895675096","1531191452759633920","OmekTheReds"
"1861971497763635710","Thu Nov 28 03:12:54 +0000 2024","0","マリオネットホテルのパンフの年表とか上巻特典にデリコズのネタバレがあるから仕方なしに空けてたんかな、とか思ってたよ自分は。だからテンポ悪くなってもあけたんやと思ってたんにそんなことなかったのがな。作画もわりとぎりぎりやったし、間延びしてるのに話は一直線だし","1861971502469660865","","tan_TAK_tam","ja","日本","0","1","0","https://x.com/tan_TAK_tam/status/1861971502469660865","990378962843975680","tan_TAK_tam"
"1861971497763635710","Thu Nov 28 03:12:54 +0000 2024","0","ぶっちゃけ7話からのシナリオつまらんかったで。自分は伏線探しとディーノは今どっちなんやってみてたからわりと楽しめたけど。いつ出すんやろってちょっとワクワクしてたんやけどね、まじで出す気ないんなら7話で切ってた。ただでさえ6〜7話で一か月もあけてんのに。","1861971500498325534","","tan_TAK_tam","ja","日本","0","1","0","https://x.com/tan_TAK_tam/status/1861971500498325534","990378962843975680","tan_TAK_tam"
"1861971497763635710","Thu Nov 28 03:12:53 +0000 2024","0","ヴェラキッカを直近でみてしまったのも悪かったわ、落差がきつい。 いや、わかるんよ。舞台メインなんやから舞台に来てもらえるような作品にしないといけないことくらいはさ。でもそれでももうちょっとやりようない？","1861971497763635710","","","ja","日本","0","1","0","https://x.com/tan_TAK_tam/status/1861971497763635710","990378962843975680","tan_TAK_tam"
"1861617897828950504","Thu Nov 28 03:12:52 +0000 2024","0","@converseh91 @himneyaji Kampungan njirrr internet udah seluas itu msih nanya hal yg g masuk akal g beda jauh sama temannya yg debat nanyain prestasi bigbang sama BP kemarin. Emg ni fandom pada goblok mreka pikir dunia berputar di idol mreka doang. Klo Lo nanya idol nugu mah g msalah ini Lo nanya idol","1861971494856999337","","converseh91","in","","0","1","0","https://x.com/cel10110/status/1861971494856999337","1829486911641264129","cel10110"
"1861971494013919264","Thu Nov 28 03:12:52 +0000 2024","0","Presiden Prabowo : tak ada kompromi perang lawan korupsi Prabowo Pemimpin Berpengalaman Pemimpin Inovatif https://t.co/d0RvbIYcKi","1861971494013919264","https://pbs.twimg.com/ext_tw_video_thumb/1861971404192980992/pu/img/vqyltIjrWvDKP2-X.jpg","","in","","0","0","0","https://x.com/ArifSubagiyo2/status/1861971494013919264","1385793182793797633","ArifSubagiyo2"
"1861956960276652329","Thu Nov 28 03:12:50 +0000 2024","0","@wonbiinprk @1 Jelek banget angka sial bang 7","1861971485474406727","","wonbiinprk","in","","0","0","0","https://x.com/leeriwooe/status/1861971485474406727","2545463155","leeriwooe"
"1861971481615638749","Thu Nov 28 03:12:49 +0000 2024","1","Goblok","1861971481615638749","","","in","","0","0","0","https://x.com/vlavia_/status/1861971481615638749","1500472348817850381","vlavia_"
"1861961512501584351","Thu Nov 28 03:12:47 +0000 2024","1","@fmtoday Parti tak salah. Yg salah pemimpin parti. Semasa TG Nik Aziz org bkn melayu undi PAS. Tapi di bawah pimpinan skrg ini bkn saje org bkn melayu malah org melayu dari golongan yg berpendidikan tdk akan menyokong parti ini.","1861971474430804158","","fmtoday","in","","0","0","1","https://x.com/AbdulAz67039163/status/1861971474430804158","1427454740909105165","AbdulAz67039163"
"1861971469972259211","Thu Nov 28 03:12:46 +0000 2024","0","dulu ada pt3 pun iolls dah pemalas gila ni geng takde exam ni tak taulaa ","1861971469972259211","","","in","🇲🇾","0","0","0","https://x.com/ijahrshdn/status/1861971469972259211","886497793136656385","ijahrshdn"
"1861971463735255265","Thu Nov 28 03:12:45 +0000 2024","0","Nak tido sepanjang hari boleh tak? Tak nak buat apa2","1861971463735255265","","","in","","0","0","0","https://x.com/bumitiniee/status/1861971463735255265","1605590557610610688","bumitiniee"
"1861963812213231735","Thu Nov 28 03:12:45 +0000 2024","0","@NenkMonica Biar tenggelam PKS. Kepedean banget. 2024 baru awal ya.. lihat 2029 PKS jadi partai sampah","1861971462858715330","","NenkMonica","in","","0","0","0","https://x.com/DTasya68660/status/1861971462858715330","1834995472391716864","DTasya68660"
"1861969530706334091","Thu Nov 28 03:12:41 +0000 2024","0","Kyknya klo ada paslon bagus di pemilu dan pilkada nanti harus berani curang juga deh ngelakuin apa aja biar menang. Greget bnget liat paslon yg jelek mulu yg menang. Susah ngarepin masyarakat (terutama kelas bawah) buat sadar sndiri soalnya ","1861971447994081760","","Just4ReadAu","in","Idk","0","1","0","https://x.com/Just4ReadAu/status/1861971447994081760","994617518533763072","Just4ReadAu"
"1861971446320533714","Thu Nov 28 03:12:41 +0000 2024","0","Mbappe bnyak yg kritik brti maennya sampah bner ya semalem.","1861971446320533714","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/frd14hmzh/status/1861971446320533714","2199540092","frd14hmzh"
"1861634686658978200","Thu Nov 28 03:12:40 +0000 2024","0","@Kakak211 @Mundiwangi4 Si Mundi bernarasi bukan untuk mncari kebenaran tp dia sengaja cari sensasi biar orang jadi pegikutnya Kafir lg indomisasi sampah medsos","1861971444038533615","","Kakak211","in","","0","0","0","https://x.com/PerabuKang23367/status/1861971444038533615","1774392958755692544","PerabuKang23367"
"1861841584112934967","Thu Nov 28 03:12:39 +0000 2024","0","@strlgirls ku kira hewan bodoh ternyata banyak banget kelebihannya","1861971438745661931","","strlgirls","in","","0","0","0","https://x.com/wasshit_/status/1861971438745661931","3069573452","wasshit_"
"1861959525382955377","Thu Nov 28 03:12:37 +0000 2024","0","@kakuoji2580 ２年前は同じだったよ 今回はちゃんと休み かくさんちの床までにしといて","1861971432194097251","","kakuoji2580","ja","関東","0","0","0","https://x.com/mineck_tak/status/1861971432194097251","134468119","mineck_tak"
"1861971425864925407","Thu Nov 28 03:12:36 +0000 2024","0","T: apkh gw pernah menyebut orang Tolol at Bodoh? Gw : pernah (sering juga) T: Knp? Gw: jk lihat orang gak sadar kemampuan dirinya tp merasa paling paham hebat tp nol hingga gw muak. T: apkh loe merasa pintar? Gw: gak Gak paham lebih baik diam gak perlu banyak cakap.","1861971425864925407","","","in","Pinggir Surga tepi neraka","0","0","0","https://x.com/ini4kunku/status/1861971425864925407","1297750216456589312","ini4kunku"
"1861971422190715029","Thu Nov 28 03:12:35 +0000 2024","0","jaringan gue jelek bgt tp lebih jelek wekwan.","1861971422190715029","","","in","#건탤  -RANT!DNF!","0","0","0","https://x.com/kimtaerae_lucuu/status/1861971422190715029","1716645739970097152","kimtaerae_lucuu"
"1861957696699986317","Thu Nov 28 03:12:34 +0000 2024","0","@winterbearkim__ @beefzax_ Au ny flop author goblok cuma di jikookers sibuk ngurusin taehyung","1861971420219355225","","winterbearkim__","in","","0","0","0","https://x.com/daiysndriy/status/1861971420219355225","1763054105856200704","daiysndriy"
"1861796819828920411","Thu Nov 28 03:12:34 +0000 2024","0","@Gyaneshwar_Jour Abe bharwa kab tak satta ki dalali karega","1861971419481141486","","Gyaneshwar_Jour","hi","","0","0","0","https://x.com/DKushwansi13942/status/1861971419481141486","1856668975457050624","DKushwansi13942"
"1861971418654937265","Thu Nov 28 03:12:34 +0000 2024","0","jelek banget paansi elah BAAABIIK","1861971418654937265","","","in","any / 20","0","0","0","https://x.com/trombosits/status/1861971418654937265","1141966113292427264","trombosits"
"1861971416058593310","Thu Nov 28 03:12:34 +0000 2024","0","rasa tak sedap badan ah aduhai","1861971416058593310","","","in","","0","0","0","https://x.com/WanieRayza/status/1861971416058593310","840986534","WanieRayza"
"1861971415362355564","Thu Nov 28 03:12:33 +0000 2024","0","Seburuk buruknya sikap Agus tapi dia skrg sdh buta tak bisa melihat dan Itu sdh penderiataan terbesar sbg manusia.","1861971415362355564","","","in","Surakarta, Jawa Tengah","0","0","0","https://x.com/BintangRaje/status/1861971415362355564","1604329599835312128","BintangRaje"
"1861971401701474675","Thu Nov 28 03:12:30 +0000 2024","0","Bersyukurnya sg svt tak menarik langsung ","1861971401701474675","","","in","","0","1","0","https://x.com/kyeomybae/status/1861971401701474675","1375475765878255617","kyeomybae"
"1861757305135772022","Thu Nov 28 03:12:30 +0000 2024","0","@zaszuszas @AkmalSulaimanV peh viral ke ni? kena beratur tak ni? klu kena malaih akuu hahhaa","1861971400321638417","","zaszuszas","in","Selangor, Malaysia","0","1","0","https://x.com/adamodamo_/status/1861971400321638417","900968512679583745","adamodamo_"
"1861755184285979011","Thu Nov 28 03:12:26 +0000 2024","0","@fajarnugros Emang nyatanya goblok ngoahahahaha","1861971386144805278","","fajarnugros","tl","","0","0","0","https://x.com/itil_daviani/status/1861971386144805278","1861930273992314880","itil_daviani"
"1861971382990733771","Thu Nov 28 03:12:26 +0000 2024","0","こんなの現場の教師とかに繋がせて、カウンセラーにやらせたらいいんじゃないんですか？ 金がかかるようにしてやることじゃねえだろ こんな事に金使うなら、教員の報酬増やしてやれよ","1861971382990733771","","","ja","日本","0","0","0","https://x.com/stone_game_ch/status/1861971382990733771","2931930349","stone_game_ch"
"1861971380893626722","Thu Nov 28 03:12:25 +0000 2024","1"," dipecatpun ga menjamin traumamu hilang now you re the real definition ofgoblok","1861971380893626722","","","en","","0","0","0","https://x.com/ThessaGodeberta/status/1861971380893626722","1559795111332319233","ThessaGodeberta"
"1861766829527724500","Thu Nov 28 03:12:23 +0000 2024","0","@Nazril_Iznil Pasir mas ni kan. Kalau next pru dia menang.... Mmg tak tahu la..","1861971373712867346","","Nazril_Iznil","in","Sweden/Tsoi","0","0","0","https://x.com/CallSignTsoi/status/1861971373712867346","1292296273140183041","CallSignTsoi"
"1861735834107425147","Thu Nov 28 03:12:23 +0000 2024","0","@Krzyszt08065881 @Xai_MeS @runaurufu @kosik_md @WieslawJagus Przynajmniej w Europie bo zapewne w RŚA tak nie będzie","1861971370139165171","","Krzyszt08065881","pl","","0","0","0","https://x.com/Frytinho/status/1861971370139165171","1619326944759189506","Frytinho"
"1861971367106900062","Thu Nov 28 03:12:22 +0000 2024","0","Bodoh! Disebabkan tweet kau ni lah yg bagi jalan kat haters nak bash twice member.. bodoh!","1861971367106900062","","","in","","0","0","0","https://x.com/peacheusooda/status/1861971367106900062","1819420337345576960","peacheusooda"
"1861968930950279626","Thu Nov 28 03:12:19 +0000 2024","3","@tempodotco Jadi sangat penting bagi penguasa utk merawat kemiskinan. Buah dari kemiskinan adalah kebodohan. Miskin dan bodoh bener-bener kantong suara bagi pemilik logistik. Guyur dg bansos kalian dipilih lagi.","1861971354427466192","","tempodotco","in","","1","0","0","https://x.com/maymarmas/status/1861971354427466192","1136654848466677760","maymarmas"
"1861971353160818981","Thu Nov 28 03:12:19 +0000 2024","0","Setakat 9 pagi tadi seramai 31 421 mangsa banjir telah dipindahkan ke 159 PPS di seluruh Kelantan. Beberapa jalan utama telah terputus. TNB telah menutup 11 pencawang elektrik bagi mengelakkan sebarang kejadian yang tak diingini. https://t.co/eSHlmv3lrm","1861971353160818981","https://pbs.twimg.com/media/GdcNEwgbcAAGyio.jpg","","in","","0","1","1","https://x.com/MsiaHariIni/status/1861971353160818981","1056788970724503552","MsiaHariIni"
"1861971352624017447","Thu Nov 28 03:12:18 +0000 2024","0","ni baru betul sama. ini tidak baru je satu video sekilas nampak muka lebih kurang artis dah penuh komen kat video lain nampak sama. LAIN TAU TAK LAIINNNNNNN","1861971352624017447","","","in","","0","1","0","https://x.com/llargiaren/status/1861971352624017447","1793367491915489280","llargiaren"
"1861968109160337598","Thu Nov 28 03:12:18 +0000 2024","0","@hariyanto Aku jauh dekat tak ambil toh dari pada ndk dapat order siapa tau habis nganter ke lokasi langsung dapat order lagi langsung kan lumayan","1861971349218247067","","hariyanto","in","Tuban, Jawa Timur","0","1","0","https://x.com/agungty_vz06/status/1861971349218247067","751273098784059394","agungty_vz06"
"1861929150162014354","Thu Nov 28 03:12:17 +0000 2024","1","@cithetic @valiisaa Manusia lah yg paling banyak menimbulkan kerusakan &amp; tak ada faedahnya buat alam semesta ini kan manusia","1861971347846644068","","cithetic","in","Gresik","0","0","0","https://x.com/MymaFatimah/status/1861971347846644068","1250288068344479745","MymaFatimah"
"1861860019681026071","Thu Nov 28 03:12:13 +0000 2024","0","@jacek_liberski @szymon_holownia No jak Donek z Szymkiem podpisali umowe to juz nie ma wyjscia! To tak jakby ja podpisal ;)","1861971330402316531","","jacek_liberski","pl","","0","0","0","https://x.com/MarcinMlyn9420/status/1861971330402316531","1664556656225648642","MarcinMlyn9420"
"1861956442657567024","Thu Nov 28 03:12:13 +0000 2024","0","@ayre_en Jelek bgt handle situation yang jelas jelas salahnya di dia","1861971330314486194","","ayre_en","in","Unlabeled.","0","0","0","https://x.com/imnotmikan/status/1861971330314486194","1240611803333136390","imnotmikan"
"1861971328968061075","Thu Nov 28 03:12:13 +0000 2024","0","Hahahaha same here seketika malah gw jadi merasa bodoh karna nanggepin dia","1861971328968061075","","","in","KWANGYA","0","0","0","https://x.com/FadedOranye/status/1861971328968061075","1261187053573693440","FadedOranye"
"1861649492375896365","Thu Nov 28 03:12:11 +0000 2024","0","@payungisme Kat sini pon kau dah main gender war. Padahal perempuan yg tak faham isu perempuan tegur kau pon kau masih buat ketegag Perempuan tegur kau pon kau masih nak tegakkan benang yg basah. Jadi aku tak tahu niat kau apa sebenarnya. Atau apa kau cari https://t.co/NkKhJGnmLs","1861971321535725790","","KafkaHibino317","in","","0","0","0","https://x.com/KafkaHibino317/status/1861971321535725790","839877503225229314","KafkaHibino317"
"1861971317983215645","Thu Nov 28 03:12:10 +0000 2024","0","Pasti muka yg ngetik begitu lebih jelek .-.","1861971317983215645","","","in","she/her","0","1","0","https://x.com/minteuchco/status/1861971317983215645","766795606601838593","minteuchco"
"1861971315802202417","Thu Nov 28 03:12:10 +0000 2024","0","Tak ada kompromi perang lawan korupsi. Prabowo Pemimpin Berpengalaman Pemimpin Inovatif https://t.co/XLsL6IHh4L","1861971315802202417","https://pbs.twimg.com/ext_tw_video_thumb/1861971256234606592/pu/img/P3sqpehkpS79lm6s.jpg","","in","Bandar Lampung, Lampung","0","0","0","https://x.com/SonyWak49207089/status/1861971315802202417","1357001246423408643","SonyWak49207089"
"1861971312408686842","Thu Nov 28 03:12:09 +0000 2024","0","Hey putin drž už https://t.co/180d6f0rol a se zelím tak vi ne ‍↔️ abychom se mohli přihlásit vytvořte sami a podobně a zpustí se sám v sobě zahrnuje veškerou https://t.co/MBjcua9AbV","1861971312408686842","","","cs","Česká republika","0","0","0","https://x.com/Seyzex_BBTCs/status/1861971312408686842","1459164784256032787","Seyzex_BBTCs"
"1861266131153232384","Thu Nov 28 03:12:09 +0000 2024","0","@TeddGus @fuadi_he @prabowo @ridwankamil Susahlah ngasih paham etika kepada politikus tak beretika ...ibarat memberi lampu kepada orang buta","1861971311402369264","","TeddGus","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/ISB80698472/status/1861971311402369264","1588099756576083968","ISB80698472"
"1861971305463190006","Thu Nov 28 03:12:07 +0000 2024","0","Imagine no exam from darjah 1 (7 yrs old) sampai form 4 (16 yrs old). Pastuuu form 5 baru terkial2 nk hadap exam nk susun study table nk belajar betul² haaaa tak masak hidup tu. Lagi bertambah stress adalah...","1861971305463190006","","","in","127home","0","0","0","https://x.com/MrsNurul7/status/1861971305463190006","1374282901416603651","MrsNurul7"
"1861971304083239070","Thu Nov 28 03:12:07 +0000 2024","1","#AvinashMishra: Mere se pucha jayega mai bata dooga. Then asking Karan: Correct hai na? #KaranveerMehra: Permission papa se hi lega na. ((#BiggBoss18 #BB18 ))","1861971304083239070","","","tl","India ","0","0","0","https://x.com/TheRealBittu/status/1861971304083239070","1607928768630521857","TheRealBittu"
"1861971038709641496","Thu Nov 28 03:12:05 +0000 2024","0","@Lnoaka DM送ったよー","1861971296726491407","","Lnoaka","ja","Nerima-ku, Tokyo","0","0","0","https://x.com/tak73542/status/1861971296726491407","1804086620607672320","tak73542"
"1861929150162014354","Thu Nov 28 03:12:03 +0000 2024","0","@cithetic Ayam sama bebek yg berantakan sampah depan kos","1861971286614016197","","cithetic","in","","0","0","0","https://x.com/nooblemanz/status/1861971286614016197","1849477041000972288","nooblemanz"
"1861971281668870400","Thu Nov 28 03:12:01 +0000 2024","1","しごおわって帰宅 メチャクチャデカいあられが降ってきてヒデェ目に遭った https://t.co/MTIhUzYgSQ","1861971281668870400","https://pbs.twimg.com/media/GdcNAuTa4AAX_C3.jpg","","ja","8 DOORS","0","0","0","https://x.com/Tak701/status/1861971281668870400","128373115","Tak701"
